Gene Symbol	GO - Biological Process	GO - Cellular Component	GO - Molecular Function	GO ID	GSEA Standard Name	
PF3D7_1461900	-	-	-	-	-	
PKNH_1219800	-	-	-	-	-	
PRCDC_1461200	-	-	-	-	-	
PVX_117360	GO:0006438 [Name: valyl-tRNA aminoacylation]	-	GO:0004832 [Name: valine-tRNA ligase activity]; GO:0002161 [Name: aminoacyl-tRNA editing activity]; GO:0005524 [Name: ATP binding]	-	-	
PYYM_1326400	-	-	-	-	-	
PmUG01_12055000.1-p1	-	-	-	-	-	
TGVEG_253290-t26_1-p1	-	-	-	-	-	
TP04_0572-t26_1-p1	-	-	-	-	-	
TP04_0740-t26_1-p1	-	-	-	-	-	
cgd8_3100-t26_1-p1	-	-	-	-	-	
BBM_II01305	-	-	GO:0008237 [Name: metallopeptidase activity]; GO:0008270 [Name: zinc ion binding]	-	-	
PBANKA_1410300	-	-	-	-	-	
PCHAS_1412200	-	-	-	-	-	
PCYB_142130	-	-	GO:0008237 [Name: metallopeptidase activity]; GO:0008270 [Name: zinc ion binding]; GO:0004177 [Name: aminopeptidase activity]	-	-	
PF3D7_1311800	-	-	-	-	-	
PKNH_1412500	-	-	-	-	-	
PRCDC_1310800	-	-	-	-	-	
PVX_122425	-	-	GO:0004177 [Name: aminopeptidase activity]; GO:0008237 [Name: metallopeptidase activity]; GO:0008270 [Name: zinc ion binding]	-	-	
PYYM_1413900	-	-	-	-	-	
PmUG01_14028500.1-p1	-	-	-	-	-	
TGVEG_221310-t26_1-p1	-	-	-	-	-	
TGVEG_224350-t26_1-p1	-	-	-	-	-	
TGVEG_224460-t26_1-p1	-	-	-	-	-	
TP01_0397-t26_1-p1	-	-	-	-	-	
cgd8_3430-t26_1-p1	-	-	-	-	-	
BBM_II02000	GO:0006431 [Name: methionyl-tRNA aminoacylation]	GO:0005737 [Name: cytoplasm]	GO:0004825 [Name: methionine-tRNA ligase activity]; GO:0005524 [Name: ATP binding]	-	-	
BBM_III03240	GO:0006431 [Name: methionyl-tRNA aminoacylation]	-	GO:0005524 [Name: ATP binding]; GO:0004825 [Name: methionine-tRNA ligase activity]	-	-	
PBANKA_0518700	-	-	-	-	-	
PCHAS_0518800	-	-	-	-	-	
PCYB_062920	GO:0006431 [Name: methionyl-tRNA aminoacylation]	GO:0005737 [Name: cytoplasm]	GO:0004825 [Name: methionine-tRNA ligase activity]; GO:0005524 [Name: ATP binding]	-	-	
PF3D7_1034900	-	-	-	-	-	
PKNH_0620100	-	-	-	-	-	
PRCDC_1034200	-	-	-	-	-	
PVX_110980	GO:0006431 [Name: methionyl-tRNA aminoacylation]	GO:0005737 [Name: cytoplasm]	GO:0004825 [Name: methionine-tRNA ligase activity]; GO:0005524 [Name: ATP binding]	-	-	
PYYM_0519200	-	-	-	-	-	
PmUG01_10046100.1-p1	-	-	-	-	-	
TGVEG_289300-t26_1-p1	-	-	-	-	-	
TP01_1212-t26_1-p1	-	-	-	-	-	
TP03_0137-t26_1-p1	-	-	-	-	-	
cgd8_3460-t26_1-p1	-	-	-	-	-	
BBM_I03365	-	-	-	-	-	
PBANKA_0405500	-	-	-	-	-	
PCHAS_0406400	-	-	-	-	-	
PCYB_084210	-	GO:0005840 [Name: ribosome]	-	-	-	
PF3D7_0307200	-	-	-	-	-	
PKNH_0835500	-	-	-	-	-	
PRCDC_0306500	-	-	-	-	-	
PVX_119480	-	GO:0005840 [Name: ribosome]	-	-	-	
PYYM_0407900	-	-	-	-	-	
PmUG01_08049000.1-p1	-	-	-	-	-	
TGVEG_250730-t26_1-p1	-	-	-	-	-	
TGVEG_314810-t26_1-p1	-	-	-	-	-	
TP03_0744-t26_1-p1	-	-	-	-	-	
TP04_0032-t26_1-p1	-	-	-	-	-	
cgd8_4350-t26_1-p1	-	-	-	-	-	
BBM_I01505	-	-	-	-	-	
PBANKA_1302400	-	-	-	-	-	
PCHAS_1305600	-	-	-	-	-	
PCYB_127660	-	-	-	-	-	
PF3D7_1438500	-	-	-	-	-	
PKNH_1243900	-	-	-	-	-	
PRCDC_1437800	-	-	-	-	-	
PVX_118570	-	-	-	-	-	
PVX_209290	-	-	-	-	-	
PVX_221290	-	-	-	-	-	
PYYM_1303200	-	-	-	-	-	
PmUG01_12078500.1-p1	-	-	-	-	-	
TGVEG_285200-t26_1-p1	-	-	-	-	-	
TP03_0560-t26_1-p1	-	-	-	-	-	
cgd8_460-t26_1-p1	-	-	-	-	-	
BBM_mt00035	-	-	-	-	-	
PBANKA_MIT01100	-	-	-	-	-	
PCHAS_MIT01000	-	-	-	-	-	
PKNH_MIT01100	-	-	-	-	-	
PRCDC_MIT01400	-	-	-	-	-	
PVX_142260	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_244295	GO:0019646 [Name: aerobic electron transport chain]	GO:0016021 [Name: integral component of membrane]; GO:0005739 [Name: mitochondrion]	GO:0004129 [Name: cytochrome-c oxidase activity]	-	-	
PVX_245295	-	-	-	-	-	
PYYM_MIT00100	-	-	-	-	-	
PlvioMp1	-	-	-	-	-	
PmUG01_MIT000400.1-p1	-	-	-	-	-	
TGVEG_442760-t26_1-p1	-	-	-	-	-	
TGVEG_442790-t26_1-p1	-	-	-	-	-	
Tpmp2-t26_1-p1	-	-	-	-	-	
mal_mito_1	-	-	-	-	-	
BBM_I00555	-	-	-	-	-	
PBANKA_1202000	-	-	-	-	-	
PCHAS_1202700	-	-	-	-	-	
PCYB_081300	-	-	-	-	-	
PF3D7_1003600	-	-	-	-	-	
PKNH_0802400	-	-	-	-	-	
PRCDC_1003000	-	-	-	-	-	
PVX_094380	-	-	-	-	-	
PVX_193290	-	-	-	-	-	
PVX_251300	-	-	-	-	-	
PYYM_1204500	-	-	-	-	-	
PmUG01_08019500.1-p1	-	-	-	-	-	
TGVEG_224530-t26_1-p1	-	-	-	-	-	
TGVEG_239770-t26_1-p1	-	-	-	-	-	
TP04_0163-t26_1-p1	-	-	-	-	-	
BBM_II03600	GO:0007049 [Name: cell cycle]; GO:0051301 [Name: cell division]	-	GO:0016538 [Name: cyclin-dependent protein serine/threonine kinase regulator activity]	-	-	
BBM_III02680	GO:0051301 [Name: cell division]; GO:0007049 [Name: cell cycle]	-	GO:0016538 [Name: cyclin-dependent protein serine/threonine kinase regulator activity]	-	-	
PBANKA_0824400	-	-	-	-	-	
PCHAS_0824700	-	-	-	-	-	
PCYB_073110	GO:0051301 [Name: cell division]; GO:0007049 [Name: cell cycle]	-	GO:0016538 [Name: cyclin-dependent protein serine/threonine kinase regulator activity]	-	-	
PF3D7_0923500	-	-	-	-	-	
PKNH_0721500	-	-	-	-	-	
PRCDC_0921500	-	-	-	-	-	
PVX_099585	GO:0051301 [Name: cell division]; GO:0007049 [Name: cell cycle]	-	GO:0016538 [Name: cyclin-dependent protein serine/threonine kinase regulator activity]	-	-	
PYYM_0827400	-	-	-	-	-	
PmUG01_07035000.1-p1	-	-	-	-	-	
TGVEG_219100-t26_1-p1	-	-	-	-	-	
TGVEG_220440-t26_1-p1	-	-	-	-	-	
TP03_0089-t26_1-p1	-	-	-	-	-	
TP03_0266-t26_1-p1	-	-	-	-	-	
BBM_II01450	-	-	-	-	-	
BBM_II01465	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PBANKA_0606700	-	-	-	-	-	
PCHAS_0608500	-	-	-	-	-	
PCYB_131680	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_1208200	-	-	-	-	-	
PKNH_1308100	-	-	-	-	-	
PRCDC_1207500	-	-	-	-	-	
PVX_084445	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_0608400	-	-	-	-	-	
PmUG01_13018100.1-p1	-	-	-	-	-	
TGVEG_292020-t26_1-p1	-	-	-	-	-	
TP01_0433-t26_1-p1	-	-	-	-	-	
TP01_0437-t26_1-p1	-	-	-	-	-	
TP01_0438-t26_1-p1	-	-	-	-	-	
BBM_II01225	-	-	-	-	-	
BBM_III01170	-	-	-	-	-	
PBANKA_0915200	-	-	-	-	-	
PCHAS_0930800	-	-	-	-	-	
PCYB_093910	-	-	-	-	-	
PF3D7_1133200	-	-	-	-	-	
PKNH_0931300	-	-	-	-	-	
PRCDC_1131600	-	-	-	-	-	
PVX_092265	-	-	-	-	-	
PYYM_0916200	-	-	-	-	-	
PmUG01_09042400.1-p1	-	-	-	-	-	
TGVEG_214800-t26_1-p1	-	-	-	-	-	
TGVEG_268580-t26_1-p1	-	-	-	-	-	
TP01_0382-t26_1-p1	-	-	-	-	-	
TP01_0648-t26_1-p1	-	-	-	-	-	
BBM_III00300	-	-	-	-	-	
BBM_III09545	-	-	-	-	-	
PBANKA_0409900	-	-	-	-	-	
PCHAS_0410800	-	-	-	-	-	
PCYB_083760	-	-	-	-	-	
PF3D7_0311900	-	-	-	-	-	
PKNH_0830500	-	-	-	-	-	
PRCDC_0311200	-	-	-	-	-	
PVX_119700	-	-	-	-	-	
PYYM_0412500	-	-	-	-	-	
PmUG01_08044300.1-p1	-	-	-	-	-	
TGVEG_271240-t26_1-p1	-	-	-	-	-	
TGVEG_320592-t26_1-p1	-	-	-	-	-	
TP03_0811-t26_1-p1	-	-	-	-	-	
TP04_0197-t26_1-p1	-	-	-	-	-	
BBM_III04790	-	GO:0016021 [Name: integral component of membrane]	GO:0005328 [Name: neurotransmitter:sodium symporter activity]	-	-	
PBANKA_0306700	-	-	-	-	-	
PCHAS_0308900	-	-	-	-	-	
PCYB_042030	-	GO:0016021 [Name: integral component of membrane]	GO:0005328 [Name: neurotransmitter:sodium symporter activity]	-	-	
PF3D7_0209600	-	-	-	-	-	
PKNH_0411500	-	-	-	-	-	
PRCDC_0208500	-	-	-	-	-	
PVX_003935	-	GO:0016021 [Name: integral component of membrane]	GO:0005328 [Name: neurotransmitter:sodium symporter activity]	-	-	
PYYM_0307600	-	-	-	-	-	
PmUG01_04022500.1-p1	-	-	-	-	-	
TGVEG_208410-t26_1-p1	-	-	-	-	-	
TGVEG_208420-t26_1-p1	-	-	-	-	-	
TGVEG_264870-t26_1-p1	-	-	-	-	-	
TGVEG_285800-t26_1-p1	-	-	-	-	-	
TP03_0369-t26_1-p1	-	-	-	-	-	
BBM_III03870	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
BBM_III04695	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PBANKA_1315700	-	-	-	-	-	
PCHAS_1319000	-	-	-	-	-	
PCYB_126310	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_1452000	-	-	-	-	-	
PKNH_1230100	-	-	-	-	-	
PRCDC_1451300	-	-	-	-	-	
PVX_117880	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_1316500	-	-	-	-	-	
PmUG01_12065000.1-p1	-	-	-	-	-	
TGVEG_265120-t26_1-p1	-	-	-	-	-	
TGVEG_294400-t26_1-p1	-	-	-	-	-	
TGVEG_300100-t26_1-p1	-	-	-	-	-	
TP01_0014-t26_1-p1	-	-	-	-	-	
BBM_III00315	-	-	-	-	-	
PCYB_001100	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_042840	-	-	-	-	-	
PCYB_042850	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_0202000	-	-	-	-	-	
PKNH_1325700	-	-	-	-	-	
PKNH_1325800	-	-	-	-	-	
PRCDC_0201100	-	-	-	-	-	
PVX_003520	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_003525	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_081835	-	-	-	-	-	
PmUG01_02025800.1-p1	-	-	-	-	-	
PmUG01_04030700.1-p1	-	-	-	-	-	
PmUG01_04030800.1-p1	-	-	-	-	-	
PmUG01_14085700.1-p1	-	-	-	-	-	
PBANKA_0300700	-	-	-	-	-	
PBANKA_0519000	-	-	-	-	-	
PCHAS_0302900	-	-	-	-	-	
PCYB_042750	-	-	-	-	-	
PF3D7_0202600.1	-	-	-	-	-	
PF3D7_0202600.2	-	-	-	-	-	
PF3D7_1035900	-	-	-	-	-	
PKNH_0418500	-	-	-	-	-	
PRCDC_0201700.1	-	-	-	-	-	
PRCDC_0201700.2	-	-	-	-	-	
PRCDC_1035200	-	-	-	-	-	
PVX_003570	-	-	-	-	-	
PYYM_0301500	-	-	-	-	-	
PYYM_0519500	-	-	-	-	-	
PmUG01_04029800.1-p1	-	-	-	-	-	
PCYB_001720	-	-	-	-	-	
PCYB_002400	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_007130	-	-	-	-	-	
PVX_004535	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_005065	-	-	-	-	-	
PVX_008085	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_024690	-	-	-	-	-	
PVX_034190	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_037190	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_052690	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_090320	-	-	-	-	-	
PVX_101600	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_103660	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_108770	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_124700	-	-	-	-	-	
PCYB_002150	-	-	-	-	-	
PCYB_002160	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_002790	-	-	-	-	-	
PCYB_003290	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_003390	-	-	-	-	-	
PCYB_003820	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_003850	-	-	-	-	-	
PCYB_003990	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_004070	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_004720	-	-	-	-	-	
PCYB_004810	-	-	-	-	-	
PCYB_004980	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_009595	-	-	-	-	-	
PVX_093725	-	-	-	-	-	
PVX_172270	-	-	-	-	-	
PCYB_052270	-	-	-	-	-	
PCYB_052290	-	-	-	-	-	
PKNH_0501100	-	-	-	-	-	
PKNH_0623700	-	-	-	-	-	
PKNH_0823400	-	-	-	-	-	
PKNH_1032900	-	-	-	-	-	
PKNH_1100300	-	-	-	-	-	
PKNH_1124900	-	-	-	-	-	
PKNH_1356700	-	-	-	-	-	
PVX_089455	-	-	-	-	-	
PVX_089467	-	-	-	-	-	
PVX_089470	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_089473	-	-	-	-	-	
PVX_089475	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
TGVEG_439970-t26_1-p1	-	-	-	-	-	
PF3D7_0101800	-	-	-	-	-	
PF3D7_0222800	-	-	-	-	-	
PF3D7_0300400	-	-	-	-	-	
PF3D7_0324600	-	-	-	-	-	
PF3D7_0400800	-	-	-	-	-	
PF3D7_0631900	-	-	-	-	-	
PF3D7_0700400	-	-	-	-	-	
PF3D7_0732000	-	-	-	-	-	
PF3D7_0832900	-	-	-	-	-	
PF3D7_0900900	-	-	-	-	-	
PF3D7_1254100	-	-	-	-	-	
PF3D7_1254300	-	-	-	-	-	
PF3D7_1254600	-	-	-	-	-	
PF3D7_1372800	-	-	-	-	-	
PF3D7_1479500	-	-	-	-	-	
PF3D7_0101700	-	-	-	-	-	
PF3D7_0200300	-	-	-	-	-	
PF3D7_0200800	-	-	-	-	-	
PF3D7_0222900	-	-	-	-	-	
PF3D7_0324700	-	-	-	-	-	
PF3D7_0732100	-	-	-	-	-	
PF3D7_0900800	-	-	-	-	-	
PF3D7_1200600	-	-	-	-	-	
PF3D7_1300800	-	-	-	-	-	
PF3D7_1372900	-	-	-	-	-	
PRCDC_0008200	-	-	-	-	-	
PRCDC_0011300	-	-	-	-	-	
PRCDC_0014800	-	-	-	-	-	
PRCDC_0028700	-	-	-	-	-	
PRCDC_0041800	-	-	-	-	-	
BBM_I01455	-	-	-	-	-	
BBM_III03595	-	-	GO:0000062 [Name: fatty-acyl-CoA binding]	-	-	
PBANKA_0929100	-	-	-	-	-	
PCHAS_0915200	-	-	-	-	-	
PCYB_092510	-	-	GO:0000062 [Name: fatty-acyl-CoA binding]	-	-	
PF3D7_1119000	-	-	-	-	-	
PKNH_0916700	-	-	-	-	-	
PRCDC_1117400	-	-	-	-	-	
PVX_091585	-	-	GO:0000062 [Name: fatty-acyl-CoA binding]	-	-	
PYYM_0930500	-	-	-	-	-	
PmUG01_09028300.1-p1	-	-	-	-	-	
TGVEG_234510-t26_1-p1	-	-	-	-	-	
TP01_0745-t26_1-p1	-	-	-	-	-	
cgd1_1140-t26_1-p1	-	-	-	-	-	
PBANKA_1129800	-	-	-	-	-	
PCHAS_1129300	-	-	-	-	-	
PCYB_112700	-	-	-	-	-	
PF3D7_0601600	-	-	-	-	-	
PF3D7_0631000	-	-	-	-	-	
PKNH_1118500	-	-	-	-	-	
PRCDC_0600200	-	-	-	-	-	
PRCDC_0629400	-	-	-	-	-	
PVX_114650	-	-	-	-	-	
PYYM_1132100	-	-	-	-	-	
PmUG01_11032600.1-p1	-	-	-	-	-	
TGVEG_273500-t26_1-p1	-	-	-	-	-	
TGVEG_299970-t26_1-p1	-	-	-	-	-	
cgd1_1300-t26_1-p1	-	-	-	-	-	
BBM_II02590	-	-	-	-	-	
PBANKA_1448800	-	-	-	-	-	
PCHAS_1451100	-	-	-	-	-	
PCYB_145990	-	-	-	-	-	
PF3D7_1234200	-	-	-	-	-	
PKNH_1453600	-	-	-	-	-	
PRCDC_1233400	-	-	-	-	-	
PVX_100660	-	-	-	-	-	
PYYM_1452800	-	-	-	-	-	
PmUG01_14068400.1-p1	-	-	-	-	-	
TGVEG_270090-t26_1-p1	-	-	-	-	-	
TGVEG_319590-t26_1-p1	-	-	-	-	-	
TP02_0273-t26_1-p1	-	-	-	-	-	
cgd1_1360-t26_1-p1	-	-	-	-	-	
BBM_II03290	-	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0016021 [Name: integral component of membrane]	GO:0019706 [Name: protein-cysteine S-palmitoyltransferase activity]; GO:0008270 [Name: zinc ion binding]	-	-	
PBANKA_1243000	-	-	-	-	-	
PCHAS_1243400	-	-	-	-	-	
PCYB_101330	-	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0016021 [Name: integral component of membrane]	GO:0019706 [Name: protein-cysteine S-palmitoyltransferase activity]; GO:0008270 [Name: zinc ion binding]	-	-	
PF3D7_0528400	-	-	-	-	-	
PKNH_1004300	-	-	-	-	-	
PRCDC_0527500	-	-	-	-	-	
PVX_079830	-	GO:0016021 [Name: integral component of membrane]; GO:0005789 [Name: endoplasmic reticulum membrane]	GO:0019706 [Name: protein-cysteine S-palmitoyltransferase activity]; GO:0008270 [Name: zinc ion binding]	-	-	
PYYM_1245600	-	-	-	-	-	
PmUG01_10016100.1-p1	-	-	-	-	-	
TGVEG_250870-t26_1-p1	-	-	-	-	-	
TGVEG_252200-t26_1-p1	-	-	-	-	-	
TP02_0446-t26_1-p1	-	-	-	-	-	
cgd1_1380-t26_1-p1	-	-	-	-	-	
BBM_III01540	-	-	-	-	-	
PBANKA_0311700	-	-	-	-	-	
PCHAS_0313800	-	-	-	-	-	
PCYB_041530	-	-	-	-	-	
PF3D7_0214900	-	-	-	-	-	
PKNH_0405900	-	-	-	-	-	
PRCDC_0213800	-	-	-	-	-	
PVX_002790	-	-	-	-	-	
PYYM_0312500	-	-	-	-	-	
PmUG01_04017400.1-p1	-	-	-	-	-	
TGVEG_297960A-t26_1-p1	-	-	-	-	-	
TGVEG_297960B-t26_1-p1	-	-	-	-	-	
TP01_1109-t26_1-p1	-	-	-	-	-	
cgd1_1870-t26_1-p1	-	-	-	-	-	
BBM_II00210	-	GO:0005634 [Name: nucleus]	-	-	-	
PBANKA_0203000	-	-	-	-	-	
PCHAS_0201400	-	-	-	-	-	
PCYB_021370	-	-	-	-	-	
PF3D7_0110700	-	-	-	-	-	
PKNH_0203200	-	-	-	-	-	
PRCDC_0108500	-	-	-	-	-	
PVX_081265	-	-	-	-	-	
PYYM_0205900	-	-	-	-	-	
PmUG01_02013300.1-p1	-	-	-	-	-	
TGVEG_247250-t26_1-p1	-	-	-	-	-	
TGVEG_264820-t26_1-p1	-	-	-	-	-	
TP01_0142-t26_1-p1	-	-	-	-	-	
cgd1_1930-t26_1-p1	-	-	-	-	-	
BBM_III03735	GO:0006364 [Name: rRNA processing]	GO:0032040 [Name: small-subunit processome]	-	-	-	
PBANKA_1227100	-	-	-	-	-	
PCHAS_1227700	-	-	-	-	-	
PCYB_012390	GO:0006364 [Name: rRNA processing]	GO:0032040 [Name: small-subunit processome]	-	-	-	
PF3D7_0803100	-	-	-	-	-	
PKNH_0115800	-	-	-	-	-	
PRCDC_0802700	-	-	-	-	-	
PVX_093590	GO:0006364 [Name: rRNA processing]	GO:0032040 [Name: small-subunit processome]	-	-	-	
PYYM_1229800	-	-	-	-	-	
PmUG01_01028800.1-p1	-	-	-	-	-	
TGVEG_205500-t26_1-p1	-	-	-	-	-	
TP01_0777-t26_1-p1	-	-	-	-	-	
TP01_0778-t26_1-p1	-	-	-	-	-	
cgd1_2000-t26_1-p1	-	-	-	-	-	
BBM_III05720	-	-	-	-	-	
PBANKA_1342700	-	-	-	-	-	
PCHAS_1347300	-	-	-	-	-	
PCYB_123510	-	-	-	-	-	
PF3D7_1327500	-	-	-	-	-	
PKNH_1201100	-	-	-	-	-	
PRCDC_1326500	-	-	-	-	-	
PVX_116505	-	-	-	-	-	
PYYM_1344400	-	-	-	-	-	
PmUG01_12037000.1-p1	-	-	-	-	-	
TGVEG_311880-t26_1-p1	-	-	-	-	-	
TP03_0640-t26_1-p1	-	-	-	-	-	
cgd1_2150-t26_1-p1	-	-	-	-	-	
cgd1_2160-t26_1-p1	-	-	-	-	-	
BBM_I02770	-	-	-	-	-	
PBANKA_1131800	-	-	-	-	-	
PCHAS_1131300	-	-	-	-	-	
PCYB_112510	-	-	-	-	-	
PF3D7_1355300	-	-	-	-	-	
PKNH_1116600	-	-	-	-	-	
PRCDC_1354200	-	-	-	-	-	
PVX_114745	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PYYM_1134100	-	-	-	-	-	
PmUG01_11030700.1-p1	-	-	-	-	-	
TGVEG_262750-t26_1-p1	-	-	-	-	-	
cgd1_2170-t26_1-p1	-	-	-	-	-	
cgd6_980-t26_1-p1	-	-	-	-	-	
cgd7_5090-t26_1-p1	-	-	-	-	-	
BBM_III06490	GO:0006614 [Name: SRP-dependent cotranslational protein targeting to membrane]	GO:0005786 [Name: signal recognition particle, endoplasmic reticulum targeting]	GO:0008312 [Name: 7S RNA binding]; GO:0030942 [Name: endoplasmic reticulum signal peptide binding]; GO:0005047 [Name: signal recognition particle binding]	-	-	
PBANKA_1120800	-	-	-	-	-	
PCHAS_1120300	-	-	-	-	-	
PCYB_113590	-	-	-	-	-	
PF3D7_0621900	-	-	-	-	-	
PKNH_1128300	-	-	-	-	-	
PRCDC_0620300	-	-	-	-	-	
PVX_114210	-	-	-	-	-	
PYYM_1123100	-	-	-	-	-	
PmUG01_11041700.1-p1	-	-	-	-	-	
TGVEG_258070-t26_1-p1	-	-	-	-	-	
TP04_0860-t26_1-p1	-	-	-	-	-	
TP04_0861-t26_1-p1	-	-	-	-	-	
cgd1_2500-t26_1-p1	-	-	-	-	-	
BBM_I03280	-	GO:0016021 [Name: integral component of membrane]	GO:0005375 [Name: copper ion transmembrane transporter activity]	-	-	
PBANKA_1302900	-	-	-	-	-	
PCHAS_1306100	-	-	-	-	-	
PCYB_127610	-	GO:0016021 [Name: integral component of membrane]	GO:0005375 [Name: copper ion transmembrane transporter activity]	-	-	
PF3D7_1439000	-	-	-	-	-	
PKNH_1243300	-	-	-	-	-	
PRCDC_1438300	-	-	-	-	-	
PVX_118540	-	GO:0016021 [Name: integral component of membrane]	GO:0005375 [Name: copper ion transmembrane transporter activity]	-	-	
PYYM_1303700	-	-	-	-	-	
PmUG01_12078000.1-p1	-	-	-	-	-	
TGVEG_249200-t26_1-p1	-	-	-	-	-	
TGVEG_262710-t26_1-p1	-	-	-	-	-	
TP04_0051-t26_1-p1	-	-	-	-	-	
cgd1_2550-t26_1-p1	-	-	-	-	-	
BBM_III02835	-	-	GO:0004672 [Name: protein kinase activity]; GO:0005524 [Name: ATP binding]	-	-	
PBANKA_0826900	-	-	-	-	-	
PCHAS_0827200	-	-	-	-	-	
PCYB_073370	-	-	GO:0004672 [Name: protein kinase activity]; GO:0005524 [Name: ATP binding]	-	-	
PF3D7_0926100	-	-	-	-	-	
PKNH_0724000	-	-	-	-	-	
PRCDC_0924100	-	-	-	-	-	
PVX_099725	-	-	GO:0004672 [Name: protein kinase activity]; GO:0005524 [Name: ATP binding]	-	-	
PYYM_0829900	-	-	-	-	-	
PmUG01_07037600.1-p1	-	-	-	-	-	
TGVEG_231070-t26_1-p1	-	-	-	-	-	
TP03_0296-t26_1-p1	-	-	-	-	-	
cgd1_2850-t26_1-p1	-	-	-	-	-	
cgd2_2310-t26_1-p1	-	-	-	-	-	
BBM_I03405	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0000166 [Name: nucleotide binding]	-	-	
PBANKA_1341500	-	-	-	-	-	
PCHAS_1346100	-	-	-	-	-	
PCYB_123630	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0000166 [Name: nucleotide binding]	-	-	
PF3D7_1326300	-	-	-	-	-	
PKNH_1202300	-	-	-	-	-	
PRCDC_1325300	-	-	-	-	-	
PVX_116560	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0000166 [Name: nucleotide binding]	-	-	
PYYM_1343200	-	-	-	-	-	
PmUG01_12038200.1-p1	-	-	-	-	-	
TGVEG_314055-t26_1-p1	-	-	-	-	-	
TGVEG_319850-t26_1-p1	-	-	-	-	-	
TP01_0591-t26_1-p1	-	-	-	-	-	
cgd1_3080-t26_1-p1	-	-	-	-	-	
BBM_III03570	-	-	-	-	-	
PBANKA_1134400	-	-	-	-	-	
PCHAS_1133900	-	-	-	-	-	
PCYB_112250	-	-	-	-	-	
PF3D7_1358100	-	-	-	-	-	
PKNH_1113400	-	-	-	-	-	
PRCDC_1357000	-	-	-	-	-	
PVX_114880	-	-	-	-	-	
PYYM_1136800	-	-	-	-	-	
PmUG01_11027900.1-p1	-	-	-	-	-	
TGVEG_316900-t26_1-p1	-	-	-	-	-	
TP01_0739-t26_1-p1	-	-	-	-	-	
TP01_0740-t26_1-p1	-	-	-	-	-	
cgd1_3130-t26_1-p1	-	-	-	-	-	
BBM_III04440	-	-	-	-	-	
PBANKA_1312400	-	-	-	-	-	
PCHAS_1315700	-	-	-	-	-	
PCYB_126630	-	-	-	-	-	
PF3D7_1448700	-	-	-	-	-	
PKNH_1233400	-	-	-	-	-	
PRCDC_1448000	-	-	-	-	-	
PVX_118055	-	-	-	-	-	
PYYM_1313200	-	-	-	-	-	
PmUG01_12068300.1-p1	-	-	-	-	-	
TGVEG_257310-t26_1-p1	-	-	-	-	-	
TP01_0525-t26_1-p1	-	-	-	-	-	
cgd1_3370-t26_1-p1	-	-	-	-	-	
cgd6_4260-t26_1-p1	-	-	-	-	-	
BBM_II02675	GO:0016579 [Name: protein deubiquitination]; GO:0006511 [Name: ubiquitin-dependent protein catabolic process]	GO:0005622 [Name: intracellular]	GO:0004843 [Name: thiol-dependent ubiquitin-specific protease activity]	-	-	
BBM_II02680	-	-	-	-	-	
PBANKA_1441600	-	-	-	-	-	
PCHAS_1443600	-	-	-	-	-	
PCYB_145250	GO:0016579 [Name: protein deubiquitination]	-	GO:0004843 [Name: thiol-dependent ubiquitin-specific protease activity]	-	-	
PF3D7_1226800	-	-	-	-	-	
PKNH_1446200	-	-	-	-	-	
